name,average_price,item_name
Bahamas,9.95,"Local Cheese (1 kg), Markets"
Bahamas,2.92,"Bottled Water (1.5 Liter), Markets"
Bahamas,30,"Bottle of Wine (Mid-Range), Markets"
Bahamas,4.45,"Domestic Beer (0.5 Liter Bottle), Markets"
Bahamas,4,"Imported Beer (0.33 Liter Bottle), Markets"
Bahamas,15,"Cigarettes (Pack of 20, Marlboro), Markets"
Bahamas,12.45,"Chicken Fillets (1 kg), Markets"
Bahamas,6.82,"Apples (1 kg), Markets"
Bahamas,5.11,"Oranges (1 kg), Markets"
Bahamas,4.47,"Potatoes (1 kg), Markets"
Bahamas,3.72,"Lettuce (1 Head), Markets"
Bahamas,5.65,"Cappuccino (Regular Size), Restaurants"
Bahamas,5.71,"White Rice (1 kg), Markets"
Bahamas,8.94,"Tomatoes (1 kg), Markets"
Bahamas,3.89,"Bananas (1 kg), Markets"
Bahamas,4.03,"Onions (1 kg), Markets"
Bahamas,17.56,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Bahrain,6.9,"Meal at an Inexpensive Restaurant, Restaurants"
Bahrain,53.06,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Bahrain,7.96,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Bahrain,7.96,"Domestic Draft Beer (0.5 Liter), Restaurants"
Bahrain,10.61,"Imported Beer (0.33 Liter Bottle), Restaurants"
Bahrain,0.86,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Bahrain,0.32,"Bottled Water (0.33 Liter), Restaurants"
Bahrain,1.63,"Milk (Regular, 1 Liter), Markets"
Bahrain,1.35,"Fresh White Bread (500 g Loaf), Markets"
Bahrain,2.55,"Eggs (12, Large Size), Markets"
Bahrain,8.64,"Local Cheese (1 kg), Markets"
Bahrain,0.66,"Bottled Water (1.5 Liter), Markets"
Bahrain,23.88,"Bottle of Wine (Mid-Range), Markets"
Bahrain,3.22,"Domestic Beer (0.5 Liter Bottle), Markets"
Bahrain,3.48,"Imported Beer (0.33 Liter Bottle), Markets"
Bahrain,6.1,"Cigarettes (Pack of 20, Marlboro), Markets"
Bahrain,6.98,"Chicken Fillets (1 kg), Markets"
Bahrain,2.58,"Apples (1 kg), Markets"
Bahrain,2.2,"Oranges (1 kg), Markets"
Bahrain,1.11,"Potatoes (1 kg), Markets"
Bahrain,1.67,"Lettuce (1 Head), Markets"
Bahrain,4.88,"Cappuccino (Regular Size), Restaurants"
Bahrain,2.69,"White Rice (1 kg), Markets"
Bahrain,1.56,"Tomatoes (1 kg), Markets"
Bahrain,2.17,"Bananas (1 kg), Markets"
Bahrain,1.23,"Onions (1 kg), Markets"
Bahrain,9.97,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Bangladesh,1.7,"Meal at an Inexpensive Restaurant, Restaurants"
Bangladesh,12.26,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Bangladesh,4.9,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Bangladesh,4.09,"Domestic Draft Beer (0.5 Liter), Restaurants"
Bangladesh,4.49,"Imported Beer (0.33 Liter Bottle), Restaurants"
Bangladesh,0.32,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Bangladesh,0.16,"Bottled Water (0.33 Liter), Restaurants"
Bangladesh,0.74,"Milk (Regular, 1 Liter), Markets"
Bangladesh,0.58,"Fresh White Bread (500 g Loaf), Markets"
Bangladesh,1.16,"Eggs (12, Large Size), Markets"
Bangladesh,7.85,"Local Cheese (1 kg), Markets"
Bangladesh,0.27,"Bottled Water (1.5 Liter), Markets"
Bangladesh,9.81,"Bottle of Wine (Mid-Range), Markets"
Bangladesh,3.61,"Domestic Beer (0.5 Liter Bottle), Markets"
Bangladesh,5.58,"Imported Beer (0.33 Liter Bottle), Markets"
Bangladesh,3.19,"Cigarettes (Pack of 20, Marlboro), Markets"
Bangladesh,2.58,"Chicken Fillets (1 kg), Markets"
Bangladesh,2.43,"Apples (1 kg), Markets"
Bangladesh,2.3,"Oranges (1 kg), Markets"
Bangladesh,0.31,"Potatoes (1 kg), Markets"
Bangladesh,0.37,"Lettuce (1 Head), Markets"
Bangladesh,1.96,"Cappuccino (Regular Size), Restaurants"
Bangladesh,0.6,"White Rice (1 kg), Markets"
Bangladesh,0.59,"Tomatoes (1 kg), Markets"
Bangladesh,0.87,"Bananas (1 kg), Markets"
Bangladesh,0.52,"Onions (1 kg), Markets"
Bangladesh,6.43,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Barbados,20,"Meal at an Inexpensive Restaurant, Restaurants"
Barbados,100,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Barbados,10,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Barbados,2.5,"Domestic Draft Beer (0.5 Liter), Restaurants"
Barbados,4,"Imported Beer (0.33 Liter Bottle), Restaurants"
Barbados,1.89,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Barbados,1.43,"Bottled Water (0.33 Liter), Restaurants"
Barbados,3.61,"Milk (Regular, 1 Liter), Markets"
Barbados,2.79,"Fresh White Bread (500 g Loaf), Markets"
Barbados,5.79,"Eggs (12, Large Size), Markets"
Barbados,7.99,"Local Cheese (1 kg), Markets"
Barbados,2.62,"Bottled Water (1.5 Liter), Markets"
Barbados,15,"Bottle of Wine (Mid-Range), Markets"
Barbados,1.96,"Domestic Beer (0.5 Liter Bottle), Markets"
Barbados,2.85,"Imported Beer (0.33 Liter Bottle), Markets"
Barbados,8.05,"Cigarettes (Pack of 20, Marlboro), Markets"
Barbados,11.71,"Chicken Fillets (1 kg), Markets"
Barbados,4.24,"Apples (1 kg), Markets"
Barbados,5.36,"Oranges (1 kg), Markets"
Barbados,4.49,"Potatoes (1 kg), Markets"
Barbados,2.68,"Lettuce (1 Head), Markets"
Barbados,4.91,"Cappuccino (Regular Size), Restaurants"
Barbados,4.22,"White Rice (1 kg), Markets"
Barbados,5.27,"Tomatoes (1 kg), Markets"
Barbados,3.28,"Bananas (1 kg), Markets"
Barbados,3.5,"Onions (1 kg), Markets"
Barbados,9.8,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Belarus,10.36,"Meal at an Inexpensive Restaurant, Restaurants"
Belarus,36.26,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Belarus,6.56,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Belarus,1.38,"Domestic Draft Beer (0.5 Liter), Restaurants"
Belarus,2.42,"Imported Beer (0.33 Liter Bottle), Restaurants"
Belarus,0.79,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Belarus,0.46,"Bottled Water (0.33 Liter), Restaurants"
Belarus,0.86,"Milk (Regular, 1 Liter), Markets"
Belarus,0.65,"Fresh White Bread (500 g Loaf), Markets"
Belarus,1.58,"Eggs (12, Large Size), Markets"
Belarus,7.6,"Local Cheese (1 kg), Markets"
Belarus,0.66,"Bottled Water (1.5 Liter), Markets"
Belarus,8.63,"Bottle of Wine (Mid-Range), Markets"
Belarus,1.11,"Domestic Beer (0.5 Liter Bottle), Markets"
Belarus,1.97,"Imported Beer (0.33 Liter Bottle), Markets"
Belarus,2.42,"Cigarettes (Pack of 20, Marlboro), Markets"
Belarus,4.77,"Chicken Fillets (1 kg), Markets"
Belarus,1.48,"Apples (1 kg), Markets"
Belarus,2.13,"Oranges (1 kg), Markets"
Belarus,0.66,"Potatoes (1 kg), Markets"
Belarus,1.46,"Lettuce (1 Head), Markets"
Belarus,1.98,"Cappuccino (Regular Size), Restaurants"
Belarus,1.3,"White Rice (1 kg), Markets"
Belarus,2.31,"Tomatoes (1 kg), Markets"
Belarus,1.91,"Bananas (1 kg), Markets"
Belarus,0.72,"Onions (1 kg), Markets"
Belarus,8.52,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Belgium,23.29,"Meal at an Inexpensive Restaurant, Restaurants"
Belgium,93.16,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Belgium,13.97,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Belgium,5.82,"Domestic Draft Beer (0.5 Liter), Restaurants"
Belgium,5.24,"Imported Beer (0.33 Liter Bottle), Restaurants"
Belgium,3.33,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Belgium,2.97,"Bottled Water (0.33 Liter), Restaurants"
Belgium,1.3,"Milk (Regular, 1 Liter), Markets"
Belgium,2.57,"Fresh White Bread (500 g Loaf), Markets"
Belgium,4.1,"Eggs (12, Large Size), Markets"
Belgium,15.67,"Local Cheese (1 kg), Markets"
Belgium,1.06,"Bottled Water (1.5 Liter), Markets"
Belgium,9.26,"Bottle of Wine (Mid-Range), Markets"
Belgium,1.91,"Domestic Beer (0.5 Liter Bottle), Markets"
Belgium,2.33,"Imported Beer (0.33 Liter Bottle), Markets"
Belgium,13.39,"Cigarettes (Pack of 20, Marlboro), Markets"
Belgium,12.38,"Chicken Fillets (1 kg), Markets"
Belgium,2.84,"Apples (1 kg), Markets"
Belgium,2.66,"Oranges (1 kg), Markets"
Belgium,2.37,"Potatoes (1 kg), Markets"
Belgium,1.57,"Lettuce (1 Head), Markets"
Belgium,4.22,"Cappuccino (Regular Size), Restaurants"
Belgium,2.38,"White Rice (1 kg), Markets"
Belgium,3.27,"Tomatoes (1 kg), Markets"
Belgium,2.43,"Bananas (1 kg), Markets"
Belgium,1.84,"Onions (1 kg), Markets"
Belgium,19.52,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Belize,8.94,"Meal at an Inexpensive Restaurant, Restaurants"
Belize,40,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Belize,7.5,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Belize,2.55,"Domestic Draft Beer (0.5 Liter), Restaurants"
Belize,3.97,"Imported Beer (0.33 Liter Bottle), Restaurants"
Belize,1.3,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Belize,1.43,"Bottled Water (0.33 Liter), Restaurants"
Belize,3.3,"Milk (Regular, 1 Liter), Markets"
Belize,1.59,"Fresh White Bread (500 g Loaf), Markets"
Belize,2.71,"Eggs (12, Large Size), Markets"
Belize,9.39,"Local Cheese (1 kg), Markets"
Belize,0.98,"Bottled Water (1.5 Liter), Markets"
Belize,14.89,"Bottle of Wine (Mid-Range), Markets"
Belize,2.05,"Domestic Beer (0.5 Liter Bottle), Markets"
Belize,2.74,"Imported Beer (0.33 Liter Bottle), Markets"
Belize,5,"Cigarettes (Pack of 20, Marlboro), Markets"
Belize,6.97,"Chicken Fillets (1 kg), Markets"
Belize,6.11,"Apples (1 kg), Markets"
Belize,1.65,"Oranges (1 kg), Markets"
Belize,3.41,"Potatoes (1 kg), Markets"
Belize,3.07,"Lettuce (1 Head), Markets"
Belize,3.86,"Cappuccino (Regular Size), Restaurants"
Belize,2.73,"White Rice (1 kg), Markets"
Belize,3.69,"Tomatoes (1 kg), Markets"
Belize,1.12,"Bananas (1 kg), Markets"
Belize,2.7,"Onions (1 kg), Markets"
Belize,8.18,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Benin,5.33,"Meal at an Inexpensive Restaurant, Restaurants"
Benin,31.07,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Benin,8.43,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Benin,1.07,"Domestic Draft Beer (0.5 Liter), Restaurants"
Benin,3.99,"Imported Beer (0.33 Liter Bottle), Restaurants"
Benin,0.89,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Benin,0.84,"Bottled Water (0.33 Liter), Restaurants"
Benin,2.15,"Milk (Regular, 1 Liter), Markets"
Benin,1.04,"Fresh White Bread (500 g Loaf), Markets"
Benin,2.33,"Eggs (12, Large Size), Markets"
Benin,7.69,"Local Cheese (1 kg), Markets"
Benin,1.08,"Bottled Water (1.5 Liter), Markets"
Benin,6.66,"Bottle of Wine (Mid-Range), Markets"
Benin,1.02,"Domestic Beer (0.5 Liter Bottle), Markets"
Benin,2,"Imported Beer (0.33 Liter Bottle), Markets"
Benin,2,"Cigarettes (Pack of 20, Marlboro), Markets"
Benin,4.33,"Chicken Fillets (1 kg), Markets"
Benin,2.44,"Apples (1 kg), Markets"
Benin,0.93,"Oranges (1 kg), Markets"
Benin,1.28,"Potatoes (1 kg), Markets"
Benin,0.51,"Lettuce (1 Head), Markets"
Benin,5.99,"Cappuccino (Regular Size), Restaurants"
Benin,1.94,"White Rice (1 kg), Markets"
Benin,2.11,"Tomatoes (1 kg), Markets"
Benin,1.3,"Bananas (1 kg), Markets"
Benin,1.03,"Onions (1 kg), Markets"
Benin,5.3,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Bermuda,60,"Meal at an Inexpensive Restaurant, Restaurants"
Bermuda,165,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Bermuda,15,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Bermuda,10,"Domestic Draft Beer (0.5 Liter), Restaurants"
Bermuda,8.5,"Imported Beer (0.33 Liter Bottle), Restaurants"
Bermuda,3.58,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Bermuda,3.25,"Bottled Water (0.33 Liter), Restaurants"
Bermuda,5.1,"Milk (Regular, 1 Liter), Markets"
Bermuda,8.82,"Fresh White Bread (500 g Loaf), Markets"
Bermuda,8.18,"Eggs (12, Large Size), Markets"
Bermuda,12.35,"Local Cheese (1 kg), Markets"
Bermuda,4.32,"Bottled Water (1.5 Liter), Markets"
Bermuda,25,"Bottle of Wine (Mid-Range), Markets"
Bermuda,5.35,"Domestic Beer (0.5 Liter Bottle), Markets"
Bermuda,4.5,"Imported Beer (0.33 Liter Bottle), Markets"
Bermuda,18,"Cigarettes (Pack of 20, Marlboro), Markets"
Bermuda,22.91,"Chicken Fillets (1 kg), Markets"
Bermuda,10.86,"Apples (1 kg), Markets"
Bermuda,10,"Oranges (1 kg), Markets"
Bermuda,8.67,"Potatoes (1 kg), Markets"
Bermuda,5.8,"Lettuce (1 Head), Markets"
Bermuda,5.94,"Cappuccino (Regular Size), Restaurants"
Bermuda,5.26,"White Rice (1 kg), Markets"
Bermuda,9.61,"Tomatoes (1 kg), Markets"
Bermuda,7.23,"Bananas (1 kg), Markets"
Bermuda,7.53,"Onions (1 kg), Markets"
Bermuda,18.5,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Bhutan,2.78,"Meal at an Inexpensive Restaurant, Restaurants"
Bhutan,16.69,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Bhutan,3.34,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Bhutan,2.78,"Domestic Draft Beer (0.5 Liter), Restaurants"
Bhutan,2.23,"Imported Beer (0.33 Liter Bottle), Restaurants"
Bhutan,0.52,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Bhutan,0.2,"Bottled Water (0.33 Liter), Restaurants"
Bhutan,0.81,"Milk (Regular, 1 Liter), Markets"
Bhutan,0.79,"Fresh White Bread (500 g Loaf), Markets"
Bhutan,1.88,"Eggs (12, Large Size), Markets"
Bhutan,3.13,"Local Cheese (1 kg), Markets"
Bhutan,0.37,"Bottled Water (1.5 Liter), Markets"
Bhutan,3.34,"Bottle of Wine (Mid-Range), Markets"
Bhutan,0.7,"Domestic Beer (0.5 Liter Bottle), Markets"
Bhutan,1.11,"Imported Beer (0.33 Liter Bottle), Markets"
Bhutan,3.62,"Cigarettes (Pack of 20, Marlboro), Markets"
Bhutan,3.48,"Chicken Fillets (1 kg), Markets"
Bhutan,2.67,"Apples (1 kg), Markets"
Bhutan,2.01,"Oranges (1 kg), Markets"
Bhutan,0.51,"Potatoes (1 kg), Markets"
Bhutan,0.39,"Lettuce (1 Head), Markets"
Bhutan,1.38,"Cappuccino (Regular Size), Restaurants"
Bhutan,0.66,"White Rice (1 kg), Markets"
Bhutan,0.9,"Tomatoes (1 kg), Markets"
Bhutan,1.65,"Bananas (1 kg), Markets"
Bhutan,0.67,"Onions (1 kg), Markets"
Bhutan,3.97,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Bolivia,2.89,"Meal at an Inexpensive Restaurant, Restaurants"
Bolivia,17.36,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Bolivia,7.23,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Bolivia,1.84,"Domestic Draft Beer (0.5 Liter), Restaurants"
Bolivia,2.75,"Imported Beer (0.33 Liter Bottle), Restaurants"
Bolivia,0.9,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Bolivia,0.73,"Bottled Water (0.33 Liter), Restaurants"
Bolivia,1.01,"Milk (Regular, 1 Liter), Markets"
Bolivia,1.4,"Fresh White Bread (500 g Loaf), Markets"
Bolivia,1.96,"Eggs (12, Large Size), Markets"
Bolivia,5.11,"Local Cheese (1 kg), Markets"
Bolivia,1.13,"Bottled Water (1.5 Liter), Markets"
Bolivia,6.51,"Bottle of Wine (Mid-Range), Markets"
Bolivia,1.79,"Domestic Beer (0.5 Liter Bottle), Markets"
Bolivia,2.78,"Imported Beer (0.33 Liter Bottle), Markets"
Bolivia,2.6,"Cigarettes (Pack of 20, Marlboro), Markets"
Bolivia,4.25,"Chicken Fillets (1 kg), Markets"
Bolivia,2.53,"Apples (1 kg), Markets"
Bolivia,1.19,"Oranges (1 kg), Markets"
Bolivia,1.03,"Potatoes (1 kg), Markets"
Bolivia,0.81,"Lettuce (1 Head), Markets"
Bolivia,2.71,"Cappuccino (Regular Size), Restaurants"
Bolivia,1.31,"White Rice (1 kg), Markets"
Bolivia,1.23,"Tomatoes (1 kg), Markets"
Bolivia,0.99,"Bananas (1 kg), Markets"
Bolivia,0.83,"Onions (1 kg), Markets"
Bolivia,6.53,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Bonaire,23,"Meal at an Inexpensive Restaurant, Restaurants"
Bonaire,100,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Bonaire,18,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Bonaire,7.5,"Domestic Draft Beer (0.5 Liter), Restaurants"
Bonaire,7,"Imported Beer (0.33 Liter Bottle), Restaurants"
Bonaire,3.67,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Bonaire,2,"Bottled Water (0.33 Liter), Restaurants"
Bonaire,1.91,"Milk (Regular, 1 Liter), Markets"
Bonaire,2.25,"Fresh White Bread (500 g Loaf), Markets"
Bonaire,6.19,"Eggs (12, Large Size), Markets"
Bonaire,15,"Bottle of Wine (Mid-Range), Markets"
Bonaire,8.99,"Chicken Fillets (1 kg), Markets"
Bonaire,3.51,"Apples (1 kg), Markets"
Bonaire,3.62,"Oranges (1 kg), Markets"
Bonaire,4,"Lettuce (1 Head), Markets"
Bonaire,3,"Cappuccino (Regular Size), Restaurants"
Bonaire,10,"Tomatoes (1 kg), Markets"
Bonaire,22,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Bosnia And Herzegovina,7.16,"Meal at an Inexpensive Restaurant, Restaurants"
Bosnia And Herzegovina,35.82,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Bosnia And Herzegovina,7.16,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Bosnia And Herzegovina,2.39,"Domestic Draft Beer (0.5 Liter), Restaurants"
Bosnia And Herzegovina,2.39,"Imported Beer (0.33 Liter Bottle), Restaurants"
Bosnia And Herzegovina,1.93,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Bosnia And Herzegovina,1.27,"Bottled Water (0.33 Liter), Restaurants"
Bosnia And Herzegovina,1.34,"Milk (Regular, 1 Liter), Markets"
Bosnia And Herzegovina,1.16,"Fresh White Bread (500 g Loaf), Markets"
Bosnia And Herzegovina,2.83,"Eggs (12, Large Size), Markets"
Bosnia And Herzegovina,9.26,"Local Cheese (1 kg), Markets"
Bosnia And Herzegovina,0.77,"Bottled Water (1.5 Liter), Markets"
Bosnia And Herzegovina,7.76,"Bottle of Wine (Mid-Range), Markets"
Bosnia And Herzegovina,0.96,"Domestic Beer (0.5 Liter Bottle), Markets"
Bosnia And Herzegovina,1.33,"Imported Beer (0.33 Liter Bottle), Markets"
Bosnia And Herzegovina,3.85,"Cigarettes (Pack of 20, Marlboro), Markets"
Bosnia And Herzegovina,7.95,"Chicken Fillets (1 kg), Markets"
Bosnia And Herzegovina,1.44,"Apples (1 kg), Markets"
Bosnia And Herzegovina,1.76,"Oranges (1 kg), Markets"
Bosnia And Herzegovina,1.12,"Potatoes (1 kg), Markets"
Bosnia And Herzegovina,1.16,"Lettuce (1 Head), Markets"
Bosnia And Herzegovina,1.71,"Cappuccino (Regular Size), Restaurants"
Bosnia And Herzegovina,1.96,"White Rice (1 kg), Markets"
Bosnia And Herzegovina,1.93,"Tomatoes (1 kg), Markets"
Bosnia And Herzegovina,1.77,"Bananas (1 kg), Markets"
Bosnia And Herzegovina,1.3,"Onions (1 kg), Markets"
Bosnia And Herzegovina,12.28,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Botswana,8.47,"Meal at an Inexpensive Restaurant, Restaurants"
Botswana,30.1,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Botswana,6.02,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Botswana,2.14,"Domestic Draft Beer (0.5 Liter), Restaurants"
Botswana,2.45,"Imported Beer (0.33 Liter Bottle), Restaurants"
Botswana,0.95,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Botswana,0.51,"Bottled Water (0.33 Liter), Restaurants"
Botswana,1.44,"Milk (Regular, 1 Liter), Markets"
Botswana,0.87,"Fresh White Bread (500 g Loaf), Markets"
Botswana,2.34,"Eggs (12, Large Size), Markets"
Botswana,7.02,"Local Cheese (1 kg), Markets"
Botswana,0.9,"Bottled Water (1.5 Liter), Markets"
Botswana,4.52,"Bottle of Wine (Mid-Range), Markets"
Botswana,1.6,"Domestic Beer (0.5 Liter Bottle), Markets"
Botswana,1.82,"Imported Beer (0.33 Liter Bottle), Markets"
Botswana,3.76,"Cigarettes (Pack of 20, Marlboro), Markets"
Botswana,5.42,"Chicken Fillets (1 kg), Markets"
Botswana,1.7,"Apples (1 kg), Markets"
Botswana,1.86,"Oranges (1 kg), Markets"
Botswana,1.5,"Potatoes (1 kg), Markets"
Botswana,1.29,"Lettuce (1 Head), Markets"
Botswana,2.21,"Cappuccino (Regular Size), Restaurants"
Botswana,1.98,"White Rice (1 kg), Markets"
Botswana,1.7,"Tomatoes (1 kg), Markets"
Botswana,1.49,"Bananas (1 kg), Markets"
Botswana,1.36,"Onions (1 kg), Markets"
Botswana,5.47,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
Brazil,5.65,"Meal at an Inexpensive Restaurant, Restaurants"
Brazil,30.13,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
Brazil,6.78,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
Brazil,1.88,"Domestic Draft Beer (0.5 Liter), Restaurants"
Brazil,2.82,"Imported Beer (0.33 Liter Bottle), Restaurants"
Brazil,1.16,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
Brazil,0.72,"Bottled Water (0.33 Liter), Restaurants"
Brazil,1.01,"Milk (Regular, 1 Liter), Markets"
Brazil,1.6,"Fresh White Bread (500 g Loaf), Markets"
Brazil,2.16,"Eggs (12, Large Size), Markets"
Brazil,8.99,"Local Cheese (1 kg), Markets"
Brazil,0.72,"Bottled Water (1.5 Liter), Markets"
Brazil,7.53,"Bottle of Wine (Mid-Range), Markets"
Brazil,1.26,"Domestic Beer (0.5 Liter Bottle), Markets"
Brazil,2.3,"Imported Beer (0.33 Liter Bottle), Markets"
Brazil,2.26,"Cigarettes (Pack of 20, Marlboro), Markets"
Brazil,4,"Chicken Fillets (1 kg), Markets"
Brazil,2.2,"Apples (1 kg), Markets"
Brazil,1.22,"Oranges (1 kg), Markets"
Brazil,1.18,"Potatoes (1 kg), Markets"
Brazil,0.76,"Lettuce (1 Head), Markets"
Brazil,1.85,"Cappuccino (Regular Size), Restaurants"
Brazil,1.25,"White Rice (1 kg), Markets"
Brazil,1.51,"Tomatoes (1 kg), Markets"
Brazil,1.34,"Bananas (1 kg), Markets"
Brazil,1.1,"Onions (1 kg), Markets"
