"","Country","average_price","item_name"
"392","Azerbaijan",1.76,"Domestic Draft Beer (0.5 Liter), Restaurants"
"393","Azerbaijan",2.94,"Imported Beer (0.33 Liter Bottle), Restaurants"
"394","Azerbaijan",0.88,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
"395","Azerbaijan",0.48,"Bottled Water (0.33 Liter), Restaurants"
"396","Azerbaijan",1.41,"Milk (Regular, 1 Liter), Markets"
"397","Azerbaijan",0.45,"Fresh White Bread (500 g Loaf), Markets"
"398","Azerbaijan",1.5,"Eggs (12, Large Size), Markets"
"399","Azerbaijan",4.49,"Local Cheese (1 kg), Markets"
"400","Azerbaijan",0.6,"Bottled Water (1.5 Liter), Markets"
"401","Azerbaijan",8.24,"Bottle of Wine (Mid-Range), Markets"
"402","Azerbaijan",1.38,"Domestic Beer (0.5 Liter Bottle), Markets"
"403","Azerbaijan",2.7,"Imported Beer (0.33 Liter Bottle), Markets"
"404","Azerbaijan",3.53,"Cigarettes (Pack of 20, Marlboro), Markets"
"405","Azerbaijan",4.63,"Chicken Fillets (1 kg), Markets"
"406","Azerbaijan",1.14,"Apples (1 kg), Markets"
"407","Azerbaijan",1.57,"Oranges (1 kg), Markets"
"408","Azerbaijan",0.7,"Potatoes (1 kg), Markets"
"409","Azerbaijan",0.45,"Lettuce (1 Head), Markets"
"410","Azerbaijan",3.32,"Cappuccino (Regular Size), Restaurants"
"411","Azerbaijan",2.05,"White Rice (1 kg), Markets"
"412","Azerbaijan",1.6,"Tomatoes (1 kg), Markets"
"413","Azerbaijan",1.74,"Bananas (1 kg), Markets"
"414","Azerbaijan",0.54,"Onions (1 kg), Markets"
"415","Azerbaijan",10.32,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"416","Bahamas",30,"Meal at an Inexpensive Restaurant, Restaurants"
"417","Bahamas",150,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
"418","Bahamas",12,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
"419","Bahamas",5,"Domestic Draft Beer (0.5 Liter), Restaurants"
"420","Bahamas",8,"Imported Beer (0.33 Liter Bottle), Restaurants"
"421","Bahamas",2.9,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
"422","Bahamas",1.78,"Bottled Water (0.33 Liter), Restaurants"
"423","Bahamas",4.21,"Milk (Regular, 1 Liter), Markets"
"424","Bahamas",5.11,"Fresh White Bread (500 g Loaf), Markets"
"425","Bahamas",8.36,"Eggs (12, Large Size), Markets"
"426","Bahamas",9.95,"Local Cheese (1 kg), Markets"
"427","Bahamas",2.92,"Bottled Water (1.5 Liter), Markets"
"428","Bahamas",30,"Bottle of Wine (Mid-Range), Markets"
"429","Bahamas",4.45,"Domestic Beer (0.5 Liter Bottle), Markets"
"430","Bahamas",4,"Imported Beer (0.33 Liter Bottle), Markets"
"431","Bahamas",15,"Cigarettes (Pack of 20, Marlboro), Markets"
"432","Bahamas",12.45,"Chicken Fillets (1 kg), Markets"
"433","Bahamas",6.82,"Apples (1 kg), Markets"
"434","Bahamas",5.11,"Oranges (1 kg), Markets"
"435","Bahamas",4.47,"Potatoes (1 kg), Markets"
"436","Bahamas",3.72,"Lettuce (1 Head), Markets"
"437","Bahamas",5.65,"Cappuccino (Regular Size), Restaurants"
"438","Bahamas",5.71,"White Rice (1 kg), Markets"
"439","Bahamas",8.94,"Tomatoes (1 kg), Markets"
"440","Bahamas",3.89,"Bananas (1 kg), Markets"
"441","Bahamas",4.03,"Onions (1 kg), Markets"
"442","Bahamas",17.56,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"443","Bahrain",6.9,"Meal at an Inexpensive Restaurant, Restaurants"
"444","Bahrain",53.06,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
"445","Bahrain",7.96,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
"446","Bahrain",7.96,"Domestic Draft Beer (0.5 Liter), Restaurants"
"447","Bahrain",10.61,"Imported Beer (0.33 Liter Bottle), Restaurants"
"448","Bahrain",0.86,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
"449","Bahrain",0.32,"Bottled Water (0.33 Liter), Restaurants"
"450","Bahrain",1.63,"Milk (Regular, 1 Liter), Markets"
"451","Bahrain",1.35,"Fresh White Bread (500 g Loaf), Markets"
"452","Bahrain",2.55,"Eggs (12, Large Size), Markets"
"453","Bahrain",8.64,"Local Cheese (1 kg), Markets"
"454","Bahrain",0.66,"Bottled Water (1.5 Liter), Markets"
"455","Bahrain",23.88,"Bottle of Wine (Mid-Range), Markets"
"456","Bahrain",3.22,"Domestic Beer (0.5 Liter Bottle), Markets"
"457","Bahrain",3.48,"Imported Beer (0.33 Liter Bottle), Markets"
"458","Bahrain",6.1,"Cigarettes (Pack of 20, Marlboro), Markets"
"459","Bahrain",6.98,"Chicken Fillets (1 kg), Markets"
"460","Bahrain",2.58,"Apples (1 kg), Markets"
"461","Bahrain",2.2,"Oranges (1 kg), Markets"
"462","Bahrain",1.11,"Potatoes (1 kg), Markets"
"463","Bahrain",1.67,"Lettuce (1 Head), Markets"
"464","Bahrain",4.88,"Cappuccino (Regular Size), Restaurants"
"465","Bahrain",2.69,"White Rice (1 kg), Markets"
"466","Bahrain",1.56,"Tomatoes (1 kg), Markets"
"467","Bahrain",2.17,"Bananas (1 kg), Markets"
"468","Bahrain",1.23,"Onions (1 kg), Markets"
"469","Bahrain",9.97,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"470","Bangladesh",1.7,"Meal at an Inexpensive Restaurant, Restaurants"
"471","Bangladesh",12.26,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
"472","Bangladesh",4.9,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
"473","Bangladesh",4.09,"Domestic Draft Beer (0.5 Liter), Restaurants"
"474","Bangladesh",4.49,"Imported Beer (0.33 Liter Bottle), Restaurants"
"475","Bangladesh",0.32,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
"476","Bangladesh",0.16,"Bottled Water (0.33 Liter), Restaurants"
"477","Bangladesh",0.74,"Milk (Regular, 1 Liter), Markets"
"478","Bangladesh",0.58,"Fresh White Bread (500 g Loaf), Markets"
"479","Bangladesh",1.16,"Eggs (12, Large Size), Markets"
"480","Bangladesh",7.85,"Local Cheese (1 kg), Markets"
"481","Bangladesh",0.27,"Bottled Water (1.5 Liter), Markets"
"482","Bangladesh",9.81,"Bottle of Wine (Mid-Range), Markets"
"483","Bangladesh",3.61,"Domestic Beer (0.5 Liter Bottle), Markets"
"484","Bangladesh",5.58,"Imported Beer (0.33 Liter Bottle), Markets"
"485","Bangladesh",3.19,"Cigarettes (Pack of 20, Marlboro), Markets"
"486","Bangladesh",2.58,"Chicken Fillets (1 kg), Markets"
"487","Bangladesh",2.43,"Apples (1 kg), Markets"
"488","Bangladesh",2.3,"Oranges (1 kg), Markets"
"489","Bangladesh",0.31,"Potatoes (1 kg), Markets"
"490","Bangladesh",0.37,"Lettuce (1 Head), Markets"
"491","Bangladesh",1.96,"Cappuccino (Regular Size), Restaurants"
"492","Bangladesh",0.6,"White Rice (1 kg), Markets"
"493","Bangladesh",0.59,"Tomatoes (1 kg), Markets"
"494","Bangladesh",0.87,"Bananas (1 kg), Markets"
"495","Bangladesh",0.52,"Onions (1 kg), Markets"
"496","Bangladesh",6.43,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"497","Barbados",20,"Meal at an Inexpensive Restaurant, Restaurants"
"498","Barbados",100,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
"499","Barbados",10,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
"500","Barbados",2.5,"Domestic Draft Beer (0.5 Liter), Restaurants"
"501","Barbados",4,"Imported Beer (0.33 Liter Bottle), Restaurants"
"502","Barbados",1.89,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
"503","Barbados",1.43,"Bottled Water (0.33 Liter), Restaurants"
"504","Barbados",3.61,"Milk (Regular, 1 Liter), Markets"
"505","Barbados",2.79,"Fresh White Bread (500 g Loaf), Markets"
"506","Barbados",5.79,"Eggs (12, Large Size), Markets"
"507","Barbados",7.99,"Local Cheese (1 kg), Markets"
"508","Barbados",2.62,"Bottled Water (1.5 Liter), Markets"
"509","Barbados",15,"Bottle of Wine (Mid-Range), Markets"
"510","Barbados",1.96,"Domestic Beer (0.5 Liter Bottle), Markets"
"511","Barbados",2.85,"Imported Beer (0.33 Liter Bottle), Markets"
"512","Barbados",8.05,"Cigarettes (Pack of 20, Marlboro), Markets"
"513","Barbados",11.71,"Chicken Fillets (1 kg), Markets"
"514","Barbados",4.24,"Apples (1 kg), Markets"
"515","Barbados",5.36,"Oranges (1 kg), Markets"
"516","Barbados",4.49,"Potatoes (1 kg), Markets"
"517","Barbados",2.68,"Lettuce (1 Head), Markets"
"518","Barbados",4.91,"Cappuccino (Regular Size), Restaurants"
"519","Barbados",4.22,"White Rice (1 kg), Markets"
"520","Barbados",5.27,"Tomatoes (1 kg), Markets"
"521","Barbados",3.28,"Bananas (1 kg), Markets"
"522","Barbados",3.5,"Onions (1 kg), Markets"
"523","Barbados",9.8,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"524","Belarus",10.36,"Meal at an Inexpensive Restaurant, Restaurants"
"525","Belarus",36.26,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
"526","Belarus",6.56,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
"527","Belarus",1.38,"Domestic Draft Beer (0.5 Liter), Restaurants"
"528","Belarus",2.42,"Imported Beer (0.33 Liter Bottle), Restaurants"
"529","Belarus",0.79,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
"530","Belarus",0.46,"Bottled Water (0.33 Liter), Restaurants"
"531","Belarus",0.86,"Milk (Regular, 1 Liter), Markets"
"532","Belarus",0.65,"Fresh White Bread (500 g Loaf), Markets"
"533","Belarus",1.58,"Eggs (12, Large Size), Markets"
"534","Belarus",7.6,"Local Cheese (1 kg), Markets"
"535","Belarus",0.66,"Bottled Water (1.5 Liter), Markets"
"536","Belarus",8.63,"Bottle of Wine (Mid-Range), Markets"
"537","Belarus",1.11,"Domestic Beer (0.5 Liter Bottle), Markets"
"538","Belarus",1.97,"Imported Beer (0.33 Liter Bottle), Markets"
"539","Belarus",2.42,"Cigarettes (Pack of 20, Marlboro), Markets"
"540","Belarus",4.77,"Chicken Fillets (1 kg), Markets"
"541","Belarus",1.48,"Apples (1 kg), Markets"
"542","Belarus",2.13,"Oranges (1 kg), Markets"
"543","Belarus",0.66,"Potatoes (1 kg), Markets"
"544","Belarus",1.46,"Lettuce (1 Head), Markets"
"545","Belarus",1.98,"Cappuccino (Regular Size), Restaurants"
"546","Belarus",1.3,"White Rice (1 kg), Markets"
"547","Belarus",2.31,"Tomatoes (1 kg), Markets"
"548","Belarus",1.91,"Bananas (1 kg), Markets"
"549","Belarus",0.72,"Onions (1 kg), Markets"
"550","Belarus",8.52,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"551","Belgium",23.29,"Meal at an Inexpensive Restaurant, Restaurants"
"552","Belgium",93.16,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
"553","Belgium",13.97,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
"554","Belgium",5.82,"Domestic Draft Beer (0.5 Liter), Restaurants"
"555","Belgium",5.24,"Imported Beer (0.33 Liter Bottle), Restaurants"
"556","Belgium",3.33,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
"557","Belgium",2.97,"Bottled Water (0.33 Liter), Restaurants"
"558","Belgium",1.3,"Milk (Regular, 1 Liter), Markets"
"559","Belgium",2.57,"Fresh White Bread (500 g Loaf), Markets"
"560","Belgium",4.1,"Eggs (12, Large Size), Markets"
"561","Belgium",15.67,"Local Cheese (1 kg), Markets"
"562","Belgium",1.06,"Bottled Water (1.5 Liter), Markets"
"563","Belgium",9.26,"Bottle of Wine (Mid-Range), Markets"
"564","Belgium",1.91,"Domestic Beer (0.5 Liter Bottle), Markets"
"565","Belgium",2.33,"Imported Beer (0.33 Liter Bottle), Markets"
"566","Belgium",13.39,"Cigarettes (Pack of 20, Marlboro), Markets"
"567","Belgium",12.38,"Chicken Fillets (1 kg), Markets"
"568","Belgium",2.84,"Apples (1 kg), Markets"
"569","Belgium",2.66,"Oranges (1 kg), Markets"
"570","Belgium",2.37,"Potatoes (1 kg), Markets"
"571","Belgium",1.57,"Lettuce (1 Head), Markets"
"572","Belgium",4.22,"Cappuccino (Regular Size), Restaurants"
"573","Belgium",2.38,"White Rice (1 kg), Markets"
"574","Belgium",3.27,"Tomatoes (1 kg), Markets"
"575","Belgium",2.43,"Bananas (1 kg), Markets"
"576","Belgium",1.84,"Onions (1 kg), Markets"
"577","Belgium",19.52,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"578","Belize",8.94,"Meal at an Inexpensive Restaurant, Restaurants"
"579","Belize",40,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
"580","Belize",7.5,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
"581","Belize",2.55,"Domestic Draft Beer (0.5 Liter), Restaurants"
"582","Belize",3.97,"Imported Beer (0.33 Liter Bottle), Restaurants"
"583","Belize",1.3,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
"584","Belize",1.43,"Bottled Water (0.33 Liter), Restaurants"
"585","Belize",3.3,"Milk (Regular, 1 Liter), Markets"
"586","Belize",1.59,"Fresh White Bread (500 g Loaf), Markets"
"587","Belize",2.71,"Eggs (12, Large Size), Markets"
"588","Belize",9.39,"Local Cheese (1 kg), Markets"
"589","Belize",0.98,"Bottled Water (1.5 Liter), Markets"
"590","Belize",14.89,"Bottle of Wine (Mid-Range), Markets"
"591","Belize",2.05,"Domestic Beer (0.5 Liter Bottle), Markets"
"592","Belize",2.74,"Imported Beer (0.33 Liter Bottle), Markets"
"593","Belize",5,"Cigarettes (Pack of 20, Marlboro), Markets"
"594","Belize",6.97,"Chicken Fillets (1 kg), Markets"
"595","Belize",6.11,"Apples (1 kg), Markets"
"596","Belize",1.65,"Oranges (1 kg), Markets"
"597","Belize",3.41,"Potatoes (1 kg), Markets"
"598","Belize",3.07,"Lettuce (1 Head), Markets"
"599","Belize",3.86,"Cappuccino (Regular Size), Restaurants"
"600","Belize",2.73,"White Rice (1 kg), Markets"
"601","Belize",3.69,"Tomatoes (1 kg), Markets"
"602","Belize",1.12,"Bananas (1 kg), Markets"
"603","Belize",2.7,"Onions (1 kg), Markets"
"604","Belize",8.18,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"605","Benin",5.33,"Meal at an Inexpensive Restaurant, Restaurants"
"606","Benin",31.07,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
"607","Benin",8.43,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
"608","Benin",1.07,"Domestic Draft Beer (0.5 Liter), Restaurants"
"609","Benin",3.99,"Imported Beer (0.33 Liter Bottle), Restaurants"
"610","Benin",0.89,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
"611","Benin",0.84,"Bottled Water (0.33 Liter), Restaurants"
"612","Benin",2.15,"Milk (Regular, 1 Liter), Markets"
"613","Benin",1.04,"Fresh White Bread (500 g Loaf), Markets"
"614","Benin",2.33,"Eggs (12, Large Size), Markets"
"615","Benin",7.69,"Local Cheese (1 kg), Markets"
"616","Benin",1.08,"Bottled Water (1.5 Liter), Markets"
"617","Benin",6.66,"Bottle of Wine (Mid-Range), Markets"
"618","Benin",1.02,"Domestic Beer (0.5 Liter Bottle), Markets"
"619","Benin",2,"Imported Beer (0.33 Liter Bottle), Markets"
"620","Benin",2,"Cigarettes (Pack of 20, Marlboro), Markets"
"621","Benin",4.33,"Chicken Fillets (1 kg), Markets"
"622","Benin",2.44,"Apples (1 kg), Markets"
"623","Benin",0.93,"Oranges (1 kg), Markets"
"624","Benin",1.28,"Potatoes (1 kg), Markets"
"625","Benin",0.51,"Lettuce (1 Head), Markets"
"626","Benin",5.99,"Cappuccino (Regular Size), Restaurants"
"627","Benin",1.94,"White Rice (1 kg), Markets"
"628","Benin",2.11,"Tomatoes (1 kg), Markets"
"629","Benin",1.3,"Bananas (1 kg), Markets"
"630","Benin",1.03,"Onions (1 kg), Markets"
"631","Benin",5.3,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"632","Bermuda",60,"Meal at an Inexpensive Restaurant, Restaurants"
"633","Bermuda",165,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
"634","Bermuda",15,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
"635","Bermuda",10,"Domestic Draft Beer (0.5 Liter), Restaurants"
"636","Bermuda",8.5,"Imported Beer (0.33 Liter Bottle), Restaurants"
"637","Bermuda",3.58,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
"638","Bermuda",3.25,"Bottled Water (0.33 Liter), Restaurants"
"639","Bermuda",5.1,"Milk (Regular, 1 Liter), Markets"
"640","Bermuda",8.82,"Fresh White Bread (500 g Loaf), Markets"
"641","Bermuda",8.18,"Eggs (12, Large Size), Markets"
"642","Bermuda",12.35,"Local Cheese (1 kg), Markets"
"643","Bermuda",4.32,"Bottled Water (1.5 Liter), Markets"
"644","Bermuda",25,"Bottle of Wine (Mid-Range), Markets"
"645","Bermuda",5.35,"Domestic Beer (0.5 Liter Bottle), Markets"
"646","Bermuda",4.5,"Imported Beer (0.33 Liter Bottle), Markets"
"647","Bermuda",18,"Cigarettes (Pack of 20, Marlboro), Markets"
"648","Bermuda",22.91,"Chicken Fillets (1 kg), Markets"
"649","Bermuda",10.86,"Apples (1 kg), Markets"
"650","Bermuda",10,"Oranges (1 kg), Markets"
"651","Bermuda",8.67,"Potatoes (1 kg), Markets"
"652","Bermuda",5.8,"Lettuce (1 Head), Markets"
"653","Bermuda",5.94,"Cappuccino (Regular Size), Restaurants"
"654","Bermuda",5.26,"White Rice (1 kg), Markets"
"655","Bermuda",9.61,"Tomatoes (1 kg), Markets"
"656","Bermuda",7.23,"Bananas (1 kg), Markets"
"657","Bermuda",7.53,"Onions (1 kg), Markets"
"658","Bermuda",18.5,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"659","Bhutan",2.78,"Meal at an Inexpensive Restaurant, Restaurants"
"660","Bhutan",16.69,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
"661","Bhutan",3.34,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
"662","Bhutan",2.78,"Domestic Draft Beer (0.5 Liter), Restaurants"
"663","Bhutan",2.23,"Imported Beer (0.33 Liter Bottle), Restaurants"
"664","Bhutan",0.52,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
"665","Bhutan",0.2,"Bottled Water (0.33 Liter), Restaurants"
"666","Bhutan",0.81,"Milk (Regular, 1 Liter), Markets"
"667","Bhutan",0.79,"Fresh White Bread (500 g Loaf), Markets"
"668","Bhutan",1.88,"Eggs (12, Large Size), Markets"
"669","Bhutan",3.13,"Local Cheese (1 kg), Markets"
"670","Bhutan",0.37,"Bottled Water (1.5 Liter), Markets"
"671","Bhutan",3.34,"Bottle of Wine (Mid-Range), Markets"
"672","Bhutan",0.7,"Domestic Beer (0.5 Liter Bottle), Markets"
"673","Bhutan",1.11,"Imported Beer (0.33 Liter Bottle), Markets"
"674","Bhutan",3.62,"Cigarettes (Pack of 20, Marlboro), Markets"
"675","Bhutan",3.48,"Chicken Fillets (1 kg), Markets"
"676","Bhutan",2.67,"Apples (1 kg), Markets"
"677","Bhutan",2.01,"Oranges (1 kg), Markets"
"678","Bhutan",0.51,"Potatoes (1 kg), Markets"
"679","Bhutan",0.39,"Lettuce (1 Head), Markets"
"680","Bhutan",1.38,"Cappuccino (Regular Size), Restaurants"
"681","Bhutan",0.66,"White Rice (1 kg), Markets"
"682","Bhutan",0.9,"Tomatoes (1 kg), Markets"
"683","Bhutan",1.65,"Bananas (1 kg), Markets"
"684","Bhutan",0.67,"Onions (1 kg), Markets"
"685","Bhutan",3.97,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"686","Bolivia",2.89,"Meal at an Inexpensive Restaurant, Restaurants"
"687","Bolivia",17.36,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
"688","Bolivia",7.23,"Combo Meal at McDonald's (or Equivalent Fast-Food Meal), Restaurants"
"689","Bolivia",1.84,"Domestic Draft Beer (0.5 Liter), Restaurants"
"690","Bolivia",2.75,"Imported Beer (0.33 Liter Bottle), Restaurants"
"691","Bolivia",0.9,"Soft Drink (Coca-Cola or Pepsi, 0.33 Liter Bottle), Restaurants"
"692","Bolivia",0.73,"Bottled Water (0.33 Liter), Restaurants"
"693","Bolivia",1.01,"Milk (Regular, 1 Liter), Markets"
"694","Bolivia",1.4,"Fresh White Bread (500 g Loaf), Markets"
"695","Bolivia",1.96,"Eggs (12, Large Size), Markets"
"696","Bolivia",5.11,"Local Cheese (1 kg), Markets"
"697","Bolivia",1.13,"Bottled Water (1.5 Liter), Markets"
"698","Bolivia",6.51,"Bottle of Wine (Mid-Range), Markets"
"699","Bolivia",1.79,"Domestic Beer (0.5 Liter Bottle), Markets"
"700","Bolivia",2.78,"Imported Beer (0.33 Liter Bottle), Markets"
"701","Bolivia",2.6,"Cigarettes (Pack of 20, Marlboro), Markets"
"702","Bolivia",4.25,"Chicken Fillets (1 kg), Markets"
"703","Bolivia",2.53,"Apples (1 kg), Markets"
"704","Bolivia",1.19,"Oranges (1 kg), Markets"
"705","Bolivia",1.03,"Potatoes (1 kg), Markets"
"706","Bolivia",0.81,"Lettuce (1 Head), Markets"
"707","Bolivia",2.71,"Cappuccino (Regular Size), Restaurants"
"708","Bolivia",1.31,"White Rice (1 kg), Markets"
"709","Bolivia",1.23,"Tomatoes (1 kg), Markets"
"710","Bolivia",0.99,"Bananas (1 kg), Markets"
"711","Bolivia",0.83,"Onions (1 kg), Markets"
"712","Bolivia",6.53,"Beef Round or Equivalent Back Leg Red Meat (1 kg), Markets"
"713","Bonaire",23,"Meal at an Inexpensive Restaurant, Restaurants"
"714","Bonaire",100,"Meal for Two at a Mid-Range Restaurant (Three Courses, Without Drinks), Restaurants"
